dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,14.5,25.7,26.1,11.1,8.1,8.9,22.6,16.5,5.0,6.5,16.4,27.6 
2,28.2,31.3,31.7,21.3,14.0,7.2,18.7,8.5,5.6,9.5,32.1,20.0 
3,33.3,30.9,23.5,16.5,15.0,8.8,14.4,7.9,9.3,9.5,37.3,40.5 
4,44.7,33.6,27.8,22.0,13.6,8.8,11.8,8.0,8.8,12.7,31.7,46.0 
5,50.9,35.6,10.5,11.8,15.6,9.3,8.1,8.8,6.5,23.0,25.0,68.1 
6,38.4,49.5,9.7,9.4,7.2,8.1,6.2,8.2,9.4,17.2,26.7,38.8 
7,29.3,29.3,24.1,9.3,7.8,9.2,6.4,8.5,9.9,13.1,26.7,24.2 
8,32.7,23.9,25.3,14.4,7.0,6.4,6.0,7.8,9.8,10.3,21.7,17.3 
9,43.5,35.7,24.6,11.9,9.1,6.5,5.1,6.8,7.5,10.3,24.3,20.4 
10,37.5,35.8,14.6,8.6,6.1,6.7,3.0,10.8,5.6,14.3,28.3,16.6 
11,55.3,39.8,18.8,10.0,4.2,6.4,3.4,9.7,8.7,13.7,29.8,40.0 
12,63.7,41.7,12.5,13.1,9.0,6.6,5.9,8.8,8.8,18.1,36.0,43.6 
13,20.0,43.8,12.8,13.9,14.1,6.6,5.8,8.4,6.5,12.8,41.4,63.5 
14,37.0,33.3,12.9,17.2,8.2,6.3,6.6,9.1,6.8,6.8,44.0,11.6 
15,40.4,27.2,36.6,16.2,6.5,7.5,8.0,11.4,6.4,7.7,21.6,16.5 
16,52.9,35.5,30.8,14.2,5.5,6.7,8.0,10.9,7.8,6.1,24.9,15.6 
17,50.7,17.6,15.6,11.6,5.8,10.0,5.7,8.8,6.7,12.7,37.5,29.9 
18,50.6,17.1,14.0,9.0,7.2,6.3,5.0,9.0,5.4,28.3,33.9,34.3 
19,39.9,15.8,22.6,9.4,6.9,5.8,4.3,11.5,5.2,20.9,19.0,33.1 
20,54.3,31.6,12.2,10.5,5.6,5.1,5.0,15.9,6.3,21.5,19.0,36.3 
21,45.2,44.6,15.0,10.1,7.5,5.8,7.3,14.7,8.1,20.6,23.7,16.4 
22,22.0,30.3,22.5,12.9,9.5,5.4,6.7,11.4,5.6,28.8,13.1,26.0 
23,18.4,23.8,12.5,12.5,7.9,7.6,9.0,7.3,5.5,24.6,21.5,25.0 
24,27.0,38.8,10.8,12.5,7.0,6.8,9.8,9.7,4.9,10.0,39.0,24.3 
25,24.0,27.8,20.3,14.3,6.8,7.0,11.1,15.0,3.9,8.5,70.5,48.8 
26,29.0,26.1,8.5,9.8,6.5,6.3,11.5,8.2,5.3,21.7,25.5,55.2 
27,53.9,19.0,10.4,8.8,7.5,5.6,12.0,10.2,10.7,14.5,15.7,68.0 
28,50.0,35.3,11.4,9.2,10.5,8.2,12.5,10.9,12.9,17.7,20.5,66.6 
29,28.3,27.0,9.9,10.9,9.8,9.8,10.6,10.7,8.8,17.2,42.7,42.6 
30,19.9,,23.2,6.1,7.9,9.3,9.2,6.5,6.0,8.5,50.1,48.4 
31,14.5,,21.0,,7.5,,14.6,6.0,,8.9,,38.3
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 22:37:40
  
